"i","j","x"
3653,69,1
3656,69,1
3667,69,1
3668,69,1
3682,69,1
3686,69,1
3689,69,1
3704,69,1
3716,69,1
3718,69,1
3719,69,1
3742,69,1
3753,69,1
3756,69,1
3763,69,1
3765,69,1
3766,69,1
3768,69,1
3771,69,1
3775,69,1
3776,69,1
3778,69,1
3781,69,1
3796,69,1
3797,69,1
3800,69,1
3803,69,1
3817,69,1
3819,69,1
3823,69,1
3824,69,1
3825,69,1
3826,69,1
3849,69,1
3857,69,1
3868,69,1
3894,69,1
3907,69,1
3913,69,1
3915,69,1
3922,69,1
3927,69,1
3953,69,1
3954,69,1
3955,69,1
3968,69,1
3970,69,1
3975,69,1
3985,69,1
3987,69,1
3999,69,1
4003,69,1
4011,69,1
4015,69,1
4018,69,1
4029,69,1
4044,69,1
4053,69,1
4054,69,1
4077,69,1
4091,69,1
4098,69,1
4102,69,1
4106,69,1
4109,69,1
4114,69,1
4118,69,1
4121,69,1
4133,69,1
4143,69,1
4147,69,1
4149,69,1
4150,69,1
4154,69,1
4161,69,1
4172,69,1
4173,69,1
4210,69,1
4213,69,1
4216,69,1
4223,69,1
4224,69,1
4236,69,1
4265,69,1
4268,69,1
4271,69,1
4274,69,1
4276,69,1
4279,69,1
4288,69,1
4292,69,1
4303,69,1
4317,69,1
4319,69,1
4321,69,1
4323,69,1
4330,69,1
4333,69,1
4336,69,1
4337,69,1
4345,69,1
4357,69,1
4373,69,1
4375,69,1
4394,69,1
4398,69,1
4403,69,1
4404,69,1
4408,69,1
4427,69,1
4434,69,1
4454,69,1
4461,69,1
4466,69,1
4473,69,1
4474,69,1
4476,69,1
4478,69,1
4486,69,1
4493,69,1
4508,69,1
4514,69,1
4524,69,1
4532,69,1
4537,69,1
4541,69,1
4546,69,1
4549,69,1
4550,69,1
4551,69,1
4559,69,1
4571,69,1
4572,69,1
4576,69,1
4581,69,1
4582,69,1
4592,69,1
4601,69,1
4602,69,1
4609,69,1
4618,69,1
4627,69,1
4633,69,1
4639,69,1
4649,69,1
4661,69,1
4667,69,1
4670,69,1
4673,69,1
4689,69,1
4694,69,1
4700,69,1
4708,69,1
4712,69,1
4714,69,1
4721,69,1
4734,69,1
4737,69,1
4742,69,1
4753,69,1
4757,69,1
4764,69,1
4773,69,1
4784,69,1
4789,69,1
4803,69,1
4806,69,1
4808,69,1
4810,69,1
4814,69,1
4827,69,1
4828,69,1
4842,69,1
4855,69,1
4860,69,1
4863,69,1
4883,69,1
4889,69,1
4891,69,1
4894,69,1
4901,69,1
4903,69,1
4905,69,1
4906,69,1
4914,69,1
4915,69,1
4916,69,1
4918,69,1
4919,69,1
4931,69,1
4938,69,1
4945,69,1
4954,69,1
4962,69,1
4965,69,1
4979,69,1
4980,69,1
4983,69,1
4984,69,1
4988,69,1
4991,69,1
5009,69,1
5020,69,1
5039,69,1
5043,69,1
5051,69,1
5059,69,1
5090,69,1
5096,69,1
5103,69,1
5106,69,1
5122,69,1
5123,69,1
5126,69,1
5127,69,1
5129,69,1
5130,69,1
5134,69,1
5142,69,1
5144,69,1
5146,69,1
5153,69,1
5169,69,1
5192,69,1
5197,69,1
5201,69,1
5202,69,1
5209,69,1
5211,69,1
5212,69,1
5213,69,1
5218,69,1
5223,69,1
5231,69,1
5242,69,1
5248,69,1
5253,69,1
5258,69,1
5259,69,1
5260,69,1
5283,69,1
5331,69,1
5335,69,1
5345,69,1
5349,69,1
5357,69,1
5363,69,1
5372,69,1
5379,69,1
5383,69,1
5402,69,1
5405,69,1
5407,69,1
5414,69,1
5435,69,1
5436,69,1
5457,69,1
5460,69,1
5461,69,1
5465,69,1
5472,69,1
5484,69,1
5485,69,1
5487,69,1
5490,69,1
5491,69,1
5511,69,1
5518,69,1
5529,69,1
5530,69,1
5541,69,1
5564,69,1
5570,69,1
5581,69,1
5600,69,1
5604,69,1
5610,69,1
5612,69,1
5613,69,1
5617,69,1
5621,69,1
5622,69,1
5630,69,1
5653,69,1
5658,69,1
5661,69,1
5677,69,1
5681,69,1
5685,69,1
5688,69,1
5690,69,1
5695,69,1
5696,69,1
5702,69,1
5706,69,1
5717,69,1
5720,69,1
5735,69,1
5744,69,1
5752,69,1
5760,69,1
5766,69,1
5775,69,1
5778,69,1
5779,69,1
5789,69,1
5790,69,1
5792,69,1
5795,69,1
5797,69,1
5803,69,1
5808,69,1
5813,69,1
5827,69,1
5831,69,1
5840,69,1
5843,69,1
5847,69,1
5868,69,1
5878,69,1
5890,69,1
5907,69,1
5912,69,1
5921,69,1
5925,69,1
5934,69,1
5945,69,1
5955,69,1
5977,69,1
5980,69,1
5983,69,1
5995,69,1
6024,69,1
6030,69,1
6042,69,1
6048,69,1
6064,69,1
6074,69,1
6080,69,1
6081,69,1
6102,69,1
6107,69,1
6110,69,1
6128,69,1
6129,69,1
6143,69,1
6158,69,1
6160,69,1
6184,69,1
6194,69,1
6196,69,1
6200,69,1
6206,69,1
6215,69,1
6219,69,1
6224,69,1
6227,69,1
6234,69,1
6236,69,1
6242,69,1
6245,69,1
6258,69,1
6269,69,1
6271,69,1
6273,69,1
6277,69,1
6281,69,1
6321,69,1
6322,69,1
6327,69,1
6336,69,1
6353,69,1
6362,69,1
6363,69,1
6371,69,1
6372,69,1
6382,69,1
6391,69,1
6406,69,1
6425,69,1
6438,69,1
6448,69,1
6455,69,1
6459,69,1
6460,69,1
6472,69,1
6485,69,1
6486,69,1
6493,69,1
6516,69,1
6519,69,1
6534,69,1
6537,69,1
6540,69,1
6542,69,1
6546,69,1
6550,69,1
6555,69,1
6556,69,1
6558,69,1
6562,69,1
6573,69,1
6577,69,1
6588,69,1
6603,69,1
6611,69,1
6620,69,1
6629,69,1
6631,69,1
6635,69,1
6648,69,1
6655,69,1
6657,69,1
6659,69,1
6666,69,1
6674,69,1
6684,69,1
6685,69,1
6696,69,1
6726,69,1
6731,69,1
6738,69,1
6741,69,1
6748,69,1
6751,69,1
6770,69,1
6773,69,1
6779,69,1
6809,69,1
6811,69,1
6837,69,1
6845,69,1
6850,69,1
6864,69,1
6866,69,1
6879,69,1
6881,69,1
6891,69,1
6892,69,1
6894,69,1
6897,69,1
6898,69,1
6904,69,1
6907,69,1
6911,69,1
6912,69,1
6926,69,1
6940,69,1
6941,69,1
6952,69,1
6964,69,1
6966,69,1
6968,69,1
6971,69,1
6972,69,1
6983,69,1
6991,69,1
6996,69,1
6999,69,1
7006,69,1
7010,69,1
7014,69,1
7016,69,1
7019,69,1
7029,69,1
7037,69,1
7044,69,1
7046,69,1
7064,69,1
7073,69,1
7076,69,1
7079,69,1
7080,69,1
7087,69,1
7095,69,1
7105,69,1
7108,69,1
7110,69,1
7112,69,1
7113,69,1
7120,69,1
7122,69,1
7125,69,1
7138,69,1
7152,69,1
7160,69,1
7164,69,1
7213,69,1
7215,69,1
7227,69,1
7232,69,1
7234,69,1
7252,69,1
7253,69,1
7263,69,1
7267,69,1
7277,69,1
7282,69,1
7287,69,1
7292,69,1
7293,69,1
7296,69,1
7298,69,1
7299,69,1
7302,69,1
7303,69,1
7305,69,1
7329,69,1
7346,69,1
7353,69,1
7360,69,1
7384,69,1
7386,69,1
7404,69,1
7407,69,1
7416,69,1
7422,69,1
7424,69,1
7430,69,1
7444,69,1
7448,69,1
7451,69,1
7467,69,1
7486,69,1
7489,69,1
7490,69,1
7496,69,1
7501,69,1
7511,69,1
7514,69,1
7518,69,1
7541,69,1
7542,69,1
7552,69,1
7567,69,1
7594,69,1
7597,69,1
7604,69,1
7615,69,1
7621,69,1
7628,69,1
7642,69,1
7649,69,1
7651,69,1
7653,69,1
7656,69,1
7662,69,1
7686,69,1
7696,69,1
7705,69,1
7707,69,1
7724,69,1
7727,69,1
7734,69,1
7765,69,1
7771,69,1
7794,69,1
7797,69,1
7814,69,1
7830,69,1
7841,69,1
7842,69,1
7845,69,1
7850,69,1
7852,69,1
7857,69,1
7860,69,1
7862,69,1
7878,69,1
7879,69,1
7880,69,1
7894,69,1
7900,69,1
7906,69,1
7915,69,1
7918,69,1
7922,69,1
7923,69,1
7924,69,1
7929,69,1
7941,69,1
7945,69,1
7946,69,1
7952,69,1
7981,69,1
7984,69,1
7992,69,1
7995,69,1
7998,69,1
8000,69,1
8003,69,1
8011,69,1
8027,69,1
8028,69,1
133,70,1
192,70,1
438,70,1
500,70,1
937,70,1
1191,70,1
1203,70,1
1395,70,1
1477,70,1
1533,70,1
1804,70,1
2066,70,1
2380,70,1
2400,70,1
2460,70,1
2703,70,1
2787,70,1
3190,70,1
3585,70,1
3758,70,1
3837,70,1
3853,70,1
4261,70,1
4328,70,1
4421,70,1
4630,70,1
4675,70,1
4839,70,1
4926,70,1
4973,70,1
5315,70,1
5539,70,1
5618,70,1
5978,70,1
6280,70,1
6497,70,1
6539,70,1
6567,70,1
6606,70,1
7004,70,1
7155,70,1
7414,70,1
7429,70,1
7683,70,1
416,71,1
636,71,1
813,71,1
914,71,1
1086,71,1
1140,71,1
1146,71,1
1176,71,1
1293,71,1
1303,71,1
1500,71,1
1540,71,1
1818,71,1
1828,71,1
2125,71,1
2244,71,1
2396,71,1
2444,71,1
2469,71,1
2493,71,1
2550,71,1
2633,71,1
2971,71,1
3344,71,1
3374,71,1
3521,71,1
3733,71,1
4001,71,1
4014,71,1
4259,71,1
4296,71,1
4383,71,1
5444,71,1
5515,71,1
5739,71,1
5971,71,1
6043,71,1
6108,71,1
6332,71,1
6383,71,1
6412,71,1
6570,71,1
6740,71,1
6806,71,1
6929,71,1
7142,71,1
7159,71,1
7250,71,1
7620,71,1
7664,71,1
7730,71,1
7779,71,1
7984,71,1
1197,72,1
1483,72,1
1647,72,1
2191,72,1
2277,72,1
2696,72,1
3055,72,1
3091,72,1
3416,72,1
3793,72,1
4865,72,1
4909,72,1
5871,72,1
6812,72,1
6936,72,1
6987,72,1
7205,72,1
7460,72,1
702,73,1
1003,73,1
1244,73,1
1252,73,1
1911,73,1
2360,73,1
2438,73,1
3285,73,1
3714,73,1
3816,73,1
4308,73,1
4395,73,1
5132,73,1
5171,73,1
5993,73,1
6045,73,1
6814,73,1
7405,73,1
7548,73,1
7593,73,1
296,74,1
624,74,1
1277,74,1
1621,74,1
2059,74,1
2310,74,1
2393,74,1
2706,74,1
2979,74,1
3390,74,1
3467,74,1
3830,74,1
3869,74,1
4218,74,1
4416,74,1
4853,74,1
4948,74,1
5442,74,1
5523,74,1
5571,74,1
5838,74,1
6054,74,1
6101,74,1
6714,74,1
7081,74,1
7427,74,1
7470,74,1
117,75,1
377,75,1
573,75,1
578,75,1
1853,75,1
2910,75,1
3298,75,1
3478,75,1
3753,75,1
4118,75,1
5248,75,1
5612,75,1
5681,75,1
6363,75,1
6629,75,1
7113,75,1
267,76,1
864,76,1
1133,76,1
1701,76,1
2082,76,1
2270,76,1
3080,76,1
3131,76,1
3427,76,1
3842,76,1
4128,76,1
4934,76,1
4963,76,1
5388,76,1
5895,76,1
6445,76,1
7088,76,1
7092,76,1
7255,76,1
7555,76,1
7755,76,1
3,77,1
27,77,1
104,77,1
115,77,1
233,77,1
278,77,1
346,77,1
367,77,1
374,77,1
427,77,1
485,77,1
690,77,1
712,77,1
767,77,1
779,77,1
893,77,1
960,77,1
1025,77,1
1037,77,1
1215,77,1
1223,77,1
1273,77,1
1428,77,1
1451,77,1
1475,77,1
1518,77,1
1740,77,1
1813,77,1
1889,77,1
2094,77,1
2130,77,1
2247,77,1
2420,77,1
2448,77,1
2501,77,1
2635,77,1
2731,77,1
2753,77,1
2926,77,1
3026,77,1
3122,77,1
3181,77,1
3294,77,1
3324,77,1
3327,77,1
3354,77,1
3472,77,1
3475,77,1
3489,77,1
3516,77,1
3519,77,1
3911,77,1
4045,77,1
4212,77,1
4428,77,1
4465,77,1
4471,77,1
4510,77,1
4516,77,1
4552,77,1
4594,77,1
4821,77,1
4974,77,1
5004,77,1
5180,77,1
5267,77,1
5445,77,1
5532,77,1
5572,77,1
5591,77,1
5875,77,1
5892,77,1
6005,77,1
6009,77,1
6306,77,1
6509,77,1
6527,77,1
6541,77,1
6920,77,1
7038,77,1
7049,77,1
7062,77,1
7137,77,1
7188,77,1
7190,77,1
7251,77,1
7258,77,1
7265,77,1
7273,77,1
7304,77,1
7306,77,1
7393,77,1
7411,77,1
7439,77,1
7715,77,1
7823,77,1
7882,77,1
7930,77,1
7970,77,1
86,78,1
109,78,1
132,78,1
160,78,1
162,78,1
281,78,1
350,78,1
398,78,1
443,78,1
459,78,1
478,78,1
539,78,1
560,78,1
744,78,1
841,78,1
961,78,1
1084,78,1
1126,78,1
1135,78,1
1174,78,1
1185,78,1
1193,78,1
1210,78,1
1350,78,1
1359,78,1
1399,78,1
1406,78,1
1465,78,1
1466,78,1
1469,78,1
1525,78,1
1539,78,1
1546,78,1
1649,78,1
1661,78,1
1675,78,1
1738,78,1
1768,78,1
1769,78,1
1777,78,1
1811,78,1
1886,78,1
1914,78,1
2014,78,1
2120,78,1
2226,78,1
2249,78,1
2362,78,1
2383,78,1
2386,78,1
2390,78,1
2394,78,1
2416,78,1
2419,78,1
2437,78,1
2564,78,1
2565,78,1
2590,78,1
2616,78,1
2656,78,1
2688,78,1
2917,78,1
3173,78,1
3182,78,1
3224,78,1
3229,78,1
3269,78,1
3341,78,1
3392,78,1
3499,78,1
3523,78,1
3682,78,1
3742,78,1
3771,78,1
3825,78,1
3857,78,1
3868,78,1
3907,78,1
3922,78,1
3985,78,1
3999,78,1
4053,78,1
4109,78,1
4114,78,1
4133,78,1
4173,78,1
4276,78,1
4292,78,1
4357,78,1
4474,78,1
4476,78,1
4478,78,1
4541,78,1
4546,78,1
4551,78,1
4633,78,1
4673,78,1
4789,78,1
4814,78,1
4828,78,1
4883,78,1
4905,78,1
4918,78,1
4931,78,1
4938,78,1
4979,78,1
4983,78,1
5144,78,1
5192,78,1
5202,78,1
5253,78,1
5349,78,1
5372,78,1
5414,78,1
5436,78,1
5457,78,1
5460,78,1
5484,78,1
5487,78,1
5491,78,1
5685,78,1
5688,78,1
5717,78,1
5766,78,1
6081,78,1
6194,78,1
6245,78,1
6322,78,1
6391,78,1
6534,78,1
6556,78,1
6603,78,1
6635,78,1
6657,78,1
6726,78,1
6751,78,1
6811,78,1
6837,78,1
6864,78,1
6881,78,1
7006,78,1
7014,78,1
7016,78,1
7029,78,1
7064,78,1
7073,78,1
7080,78,1
7112,78,1
7122,78,1
7293,78,1
7302,78,1
7346,78,1
7467,78,1
7518,78,1
7628,78,1
7651,78,1
7724,78,1
7794,78,1
7842,78,1
7850,78,1
7862,78,1
7879,78,1
7945,78,1
157,79,1
315,79,1
364,79,1
493,79,1
523,79,1
559,79,1
746,79,1
805,79,1
1009,79,1
1087,79,1
1289,79,1
1343,79,1
1375,79,1
1388,79,1
1448,79,1
1655,79,1
1704,79,1
1918,79,1
2584,79,1
2643,79,1
2645,79,1
2667,79,1
2691,79,1
2766,79,1
3145,79,1
3205,79,1
3228,79,1
3442,79,1
3658,79,1
4162,79,1
4334,79,1
4412,79,1
4464,79,1
4540,79,1
4619,79,1
4693,79,1
4768,79,1
4783,79,1
4880,79,1
4970,79,1
4972,79,1
4997,79,1
5138,79,1
5193,79,1
5216,79,1
5451,79,1
5659,79,1
5727,79,1
6070,79,1
6170,79,1
6300,79,1
6347,79,1
6421,79,1
6427,79,1
6665,79,1
7091,79,1
7170,79,1
7425,79,1
7443,79,1
7455,79,1
7458,79,1
7558,79,1
7601,79,1
7681,79,1
7712,79,1
7716,79,1
7802,79,1
7831,79,1
7883,79,1
7910,79,1
293,80,1
1165,80,1
2151,80,1
2666,80,1
3263,80,1
3684,80,1
4295,80,1
5666,80,1
6131,80,1
7294,80,1
7938,80,1
54,81,1
68,81,1
150,81,1
252,81,1
407,81,1
435,81,1
538,81,1
683,81,1
708,81,1
1246,81,1
1298,81,1
1338,81,1
1565,81,1
1632,81,1
1699,81,1
1715,81,1
1749,81,1
2110,81,1
2162,81,1
2165,81,1
2215,81,1
2619,81,1
3078,81,1
3411,81,1
3690,81,1
3918,81,1
3962,81,1
4034,81,1
4100,81,1
4104,81,1
4443,81,1
4468,81,1
4469,81,1
5178,81,1
5341,81,1
5565,81,1
5701,81,1
6176,81,1
6443,81,1
6800,81,1
7521,81,1
7756,81,1
7817,81,1
7973,81,1
54,82,1
68,82,1
150,82,1
252,82,1
407,82,1
538,82,1
1246,82,1
1298,82,1
1715,82,1
3690,82,1
4100,82,1
4469,82,1
5565,82,1
6443,82,1
7756,82,1
7973,82,1
30,83,1
254,83,1
280,83,1
312,83,1
337,83,1
920,83,1
932,83,1
949,83,1
999,83,1
1227,83,1
1323,83,1
1371,83,1
1437,83,1
1951,83,1
1958,83,1
2138,83,1
2551,83,1
2665,83,1
2744,83,1
2968,83,1
3070,83,1
3437,83,1
3656,83,1
3728,83,1
3809,83,1
3878,83,1
3990,83,1
4099,83,1
4677,83,1
4971,83,1
5016,83,1
5394,83,1
5589,83,1
5731,83,1
5858,83,1
5923,83,1
5942,83,1
6069,83,1
6315,83,1
6400,83,1
6478,83,1
6483,83,1
6647,83,1
6695,83,1
6728,83,1
6862,83,1
6935,83,1
6955,83,1
7010,83,1
7446,83,1
7472,83,1
7479,83,1
7523,83,1
7804,83,1
7899,83,1
205,84,1
745,84,1
961,84,1
1063,84,1
1172,84,1
1312,84,1
1359,84,1
1811,84,1
1837,84,1
1884,84,1
1886,84,1
2350,84,1
2362,84,1
2387,84,1
2620,84,1
2630,84,1
2631,84,1
2656,84,1
2688,84,1
3256,84,1
3392,84,1
3526,84,1
3682,84,1
3857,84,1
3985,84,1
4011,84,1
5144,84,1
5202,84,1
5484,84,1
5808,84,1
5843,84,1
5945,84,1
6048,84,1
6128,84,1
6926,84,1
7112,84,1
7404,84,1
7467,84,1
7518,84,1
7651,84,1
7842,84,1
89,85,1
296,85,1
348,85,1
359,85,1
468,85,1
622,85,1
624,85,1
732,85,1
879,85,1
925,85,1
957,85,1
1036,85,1
1156,85,1
1186,85,1
1213,85,1
1277,85,1
1280,85,1
1524,85,1
1606,85,1
1621,85,1
1622,85,1
1640,85,1
1810,85,1
1922,85,1
2059,85,1
2310,85,1
2393,85,1
2577,85,1
2689,85,1
2706,85,1
2714,85,1
2838,85,1
2912,85,1
2979,85,1
3157,85,1
3207,85,1
3218,85,1
3243,85,1
3356,85,1
3376,85,1
3390,85,1
3467,85,1
3487,85,1
3540,85,1
3830,85,1
3869,85,1
3884,85,1
3906,85,1
4078,85,1
4146,85,1
4218,85,1
4295,85,1
4374,85,1
4387,85,1
4416,85,1
4683,85,1
4733,85,1
4853,85,1
4948,85,1
4978,85,1
5157,85,1
5261,85,1
5364,85,1
5442,85,1
5522,85,1
5523,85,1
5571,85,1
5573,85,1
5616,85,1
5684,85,1
5708,85,1
5838,85,1
5857,85,1
5987,85,1
6036,85,1
6054,85,1
6101,85,1
6116,85,1
6131,85,1
6138,85,1
6202,85,1
6278,85,1
6317,85,1
6491,85,1
6714,85,1
6752,85,1
6802,85,1
6831,85,1
6890,85,1
6932,85,1
6957,85,1
6995,85,1
7081,85,1
7099,85,1
7118,85,1
7210,85,1
7211,85,1
7280,85,1
7427,85,1
7470,85,1
7510,85,1
7569,85,1
7617,85,1
7738,85,1
7768,85,1
7859,85,1
7887,85,1
7895,85,1
7980,85,1
236,86,1
248,86,1
548,86,1
648,86,1
1441,86,1
1932,86,1
2859,86,1
3011,86,1
3517,86,1
4326,86,1
4607,86,1
4841,86,1
5236,86,1
5965,86,1
6090,86,1
6151,86,1
6434,86,1
6582,86,1
6842,86,1
7330,86,1
7770,86,1
7943,86,1
1197,87,1
1488,87,1
1738,87,1
2191,87,1
2277,87,1
2696,87,1
2700,87,1
3055,87,1
3416,87,1
3793,87,1
4865,87,1
5114,87,1
5277,87,1
5861,87,1
201,88,1
313,88,1
565,88,1
571,88,1
612,88,1
924,88,1
1062,88,1
1197,88,1
1483,88,1
1488,88,1
1647,88,1
1738,88,1
2037,88,1
2191,88,1
2203,88,1
2277,88,1
2293,88,1
2311,88,1
2497,88,1
2500,88,1
2612,88,1
2696,88,1
2700,88,1
2707,88,1
3055,88,1
3091,88,1
3299,88,1
3347,88,1
3416,88,1
3539,88,1
3739,88,1
3793,88,1
3845,88,1
3982,88,1
4275,88,1
4432,88,1
4865,88,1
4867,88,1
4909,88,1
4977,88,1
5114,88,1
5277,88,1
5301,88,1
5321,88,1
5550,88,1
5714,88,1
5861,88,1
5871,88,1
6157,88,1
6614,88,1
6812,88,1
6913,88,1
6936,88,1
6987,88,1
7001,88,1
7040,88,1
7193,88,1
7205,88,1
7216,88,1
7230,88,1
7233,88,1
7460,88,1
17,89,1
195,89,1
211,89,1
352,89,1
419,89,1
432,89,1
477,89,1
565,89,1
584,89,1
592,89,1
595,89,1
612,89,1
659,89,1
680,89,1
707,89,1
862,89,1
870,89,1
976,89,1
1053,89,1
1105,89,1
1276,89,1
1344,89,1
1354,89,1
1664,89,1
1761,89,1
1795,89,1
1824,89,1
2097,89,1
2147,89,1
2210,89,1
2239,89,1
2454,89,1
2509,89,1
2606,89,1
2637,89,1
2696,89,1
2697,89,1
2707,89,1
2852,89,1
2890,89,1
3055,89,1
3073,89,1
3103,89,1
3139,89,1
3236,89,1
3379,89,1
3466,89,1
3600,89,1
3610,89,1
3664,89,1
3782,89,1
3793,89,1
3936,89,1
3944,89,1
4013,89,1
4049,89,1
4092,89,1
4094,89,1
4174,89,1
4199,89,1
4219,89,1
4270,89,1
4318,89,1
4367,89,1
4506,89,1
4831,89,1
4865,89,1
5082,89,1
5092,89,1
5159,89,1
5162,89,1
5214,89,1
5268,89,1
5324,89,1
5327,89,1
5344,89,1
5710,89,1
5811,89,1
6264,89,1
6349,89,1
6354,89,1
6397,89,1
6430,89,1
6442,89,1
6473,89,1
6599,89,1
6641,89,1
6650,89,1
6675,89,1
6700,89,1
6782,89,1
6874,89,1
6958,89,1
7001,89,1
7150,89,1
7165,89,1
7174,89,1
7176,89,1
7201,89,1
7380,89,1
7471,89,1
7529,89,1
7602,89,1
7786,89,1
7936,89,1
7987,89,1
244,90,1
381,90,1
438,90,1
463,90,1
500,90,1
549,90,1
557,90,1
594,90,1
706,90,1
759,90,1
782,90,1
937,90,1
1032,90,1
1203,90,1
1395,90,1
1477,90,1
1533,90,1
1584,90,1
1619,90,1
1804,90,1
1869,90,1
2043,90,1
2053,90,1
2172,90,1
2380,90,1
2787,90,1
2845,90,1
2914,90,1
2980,90,1
2984,90,1
3039,90,1
3042,90,1
3063,90,1
3164,90,1
3227,90,1
3353,90,1
3585,90,1
3705,90,1
3747,90,1
3853,90,1
3979,90,1
4000,90,1
4261,90,1
4328,90,1
4371,90,1
4497,90,1
4573,90,1
4630,90,1
4632,90,1
4640,90,1
4675,90,1
4807,90,1
4839,90,1
4926,90,1
4956,90,1
4999,90,1
5049,90,1
5105,90,1
5150,90,1
5256,90,1
5334,90,1
5438,90,1
5538,90,1
5539,90,1
5540,90,1
5618,90,1
5674,90,1
5748,90,1
5794,90,1
5802,90,1
5978,90,1
6004,90,1
6238,90,1
6241,90,1
6280,90,1
6395,90,1
6410,90,1
6502,90,1
6539,90,1
6607,90,1
6645,90,1
7155,90,1
7414,90,1
7429,90,1
7485,90,1
7487,90,1
7562,90,1
7683,90,1
7897,90,1
7962,90,1
139,91,1
154,91,1
231,91,1
239,91,1
246,91,1
295,91,1
316,91,1
343,91,1
382,91,1
481,91,1
486,91,1
520,91,1
533,91,1
671,91,1
700,91,1
720,91,1
722,91,1
828,91,1
877,91,1
1058,91,1
1091,91,1
1104,91,1
1153,91,1
1415,91,1
1418,91,1
1450,91,1
1473,91,1
1474,91,1
1501,91,1
1569,91,1
1599,91,1
1652,91,1
1670,91,1
1674,91,1
1741,91,1
1766,91,1
1787,91,1
1798,91,1
1936,91,1
1946,91,1
1962,91,1
1979,91,1
2021,91,1
2178,91,1
2232,91,1
2250,91,1
2254,91,1
2299,91,1
2621,91,1
2681,91,1
2761,91,1
2776,91,1
2779,91,1
2802,91,1
2858,91,1
2966,91,1
3004,91,1
3082,91,1
3267,91,1
3361,91,1
3362,91,1
3386,91,1
3402,91,1
3405,91,1
3440,91,1
3486,91,1
3498,91,1
3581,91,1
3612,91,1
3613,91,1
3628,91,1
3651,91,1
3652,91,1
3655,91,1
3695,91,1
3750,91,1
3786,91,1
3928,91,1
3969,91,1
3978,91,1
4056,91,1
4058,91,1
4074,91,1
4163,91,1
4187,91,1
4201,91,1
4215,91,1
4231,91,1
4282,91,1
4406,91,1
4517,91,1
4578,91,1
4658,91,1
4711,91,1
4725,91,1
4769,91,1
4774,91,1
4836,91,1
4892,91,1
4927,91,1
4947,91,1
4960,91,1
4995,91,1
5167,91,1
5206,91,1
5250,91,1
5275,91,1
5332,91,1
5352,91,1
5378,91,1
5416,91,1
5421,91,1
5423,91,1
5496,91,1
5545,91,1
5718,91,1
5750,91,1
5780,91,1
5796,91,1
5849,91,1
5856,91,1
5859,91,1
5896,91,1
5941,91,1
5947,91,1
5974,91,1
6083,91,1
6092,91,1
6146,91,1
6282,91,1
6461,91,1
6523,91,1
6525,91,1
6660,91,1
6672,91,1
6680,91,1
6681,91,1
6688,91,1
6691,91,1
6772,91,1
6796,91,1
6882,91,1
6997,91,1
7017,91,1
7148,91,1
7185,91,1
7246,91,1
7275,91,1
7286,91,1
7334,91,1
7364,91,1
7372,91,1
7480,91,1
7515,91,1
7698,91,1
7750,91,1
7781,91,1
7815,91,1
7821,91,1
7848,91,1
7855,91,1
7866,91,1
7999,91,1
45,92,1
49,92,1
103,92,1
138,92,1
139,92,1
154,92,1
231,92,1
239,92,1
246,92,1
261,92,1
295,92,1
316,92,1
343,92,1
357,92,1
371,92,1
382,92,1
385,92,1
455,92,1
479,92,1
481,92,1
486,92,1
490,92,1
520,92,1
533,92,1
629,92,1
660,92,1
671,92,1
678,92,1
691,92,1
695,92,1
700,92,1
720,92,1
722,92,1
764,92,1
828,92,1
855,92,1
877,92,1
883,92,1
915,92,1
969,92,1
987,92,1
990,92,1
1058,92,1
1091,92,1
1101,92,1
1104,92,1
1123,92,1
1129,92,1
1153,92,1
1200,92,1
1296,92,1
1372,92,1
1386,92,1
1415,92,1
1418,92,1
1421,92,1
1450,92,1
1473,92,1
1474,92,1
1501,92,1
1530,92,1
1569,92,1
1599,92,1
1613,92,1
1633,92,1
1652,92,1
1670,92,1
1674,92,1
1741,92,1
1744,92,1
1754,92,1
1766,92,1
1787,92,1
1798,92,1
1866,92,1
1883,92,1
1936,92,1
1946,92,1
1962,92,1
1976,92,1
1979,92,1
1996,92,1
2021,92,1
2038,92,1
2121,92,1
2123,92,1
2178,92,1
2232,92,1
2250,92,1
2254,92,1
2299,92,1
2303,92,1
2339,92,1
2621,92,1
2623,92,1
2670,92,1
2681,92,1
2761,92,1
2776,92,1
2779,92,1
2789,92,1
2802,92,1
2824,92,1
2858,92,1
2893,92,1
2911,92,1
2921,92,1
2943,92,1
2955,92,1
2966,92,1
3004,92,1
3022,92,1
3053,92,1
3082,92,1
3133,92,1
3151,92,1
3156,92,1
3242,92,1
3267,92,1
3309,92,1
3328,92,1
3361,92,1
3362,92,1
3386,92,1
3402,92,1
3405,92,1
3412,92,1
3440,92,1
3476,92,1
3486,92,1
3498,92,1
3537,92,1
3581,92,1
3612,92,1
3613,92,1
3628,92,1
3643,92,1
3651,92,1
3652,92,1
3655,92,1
3659,92,1
3680,92,1
3688,92,1
3695,92,1
3735,92,1
3750,92,1
3777,92,1
3785,92,1
3786,92,1
3889,92,1
3899,92,1
3917,92,1
3928,92,1
3969,92,1
3978,92,1
4010,92,1
4012,92,1
4056,92,1
4058,92,1
4074,92,1
4079,92,1
4113,92,1
4163,92,1
4166,92,1
4187,92,1
4201,92,1
4215,92,1
4231,92,1
4242,92,1
