item,description,week,price,units
90,STONE RUINATION IPA 22              ,08,5.59,6
109,UINTA HOP NOSH IPA 6PK CAN          ,08,8.89,5
64,WEINHARDS PRIVATE RESERVE 12PK      ,08,11.99,1
103,WIDMER HEFEWEIZEN 6PK               ,08,8.99,1
106,WIDMER OMISSION PALE 6PK            ,08,9.29,3
286,WORTHY IMPERIAL IPA 22              ,08,5.19,1
241,10 BARREL APOCALYPSE IPA 22         ,09,3.99,5
242,10 BARREL APOCALYPSE IPA 6PK        ,09,9.35666666666667,3
244,10 BARREL BREWING PRAY FOR SNOW WINT,09,9.39,2
240,10 BARREL SEASONAL 22               ,09,5.74,4
298,21ST AMENDMNT BREW FREE IPA 6PK     ,09,8.99,3
66,ALASKAN AMBER 6PK                   ,09,8.32333333333333,3
68,ALASKAN ICY IPA 6PK                 ,09,8.56142857142857,7
67,ALASKAN SEASONAL 6PK                ,09,8.65666666666667,3
270,AMERICAN BLONDE                     ,09,3.79,1
271,AMERICAN BREWING IPA 22             ,09,3.79,5
272,AMERICAN CABOOSE STOUT 22           ,09,3.79,5
273,AMERICAN FLYING MNKY PALE           ,09,3.79,1
309,ANGRY ORCH GREEN APPLE 6PK          ,09,8.99,1
306,ANGRY ORCHARD CRISP APL 12PK        ,09,16.99,1
308,ANGRY ORCHARD CRISP APL 16 CAN      ,09,1.89,1
317,ANGRY ORCHARD CRISP APL 6PK         ,09,8.99,2
311,ANGRY ORCHARD GREEN APPLE           ,09,1.89,1
307,ANGRY ORCHARD SEASONAL 6PK          ,09,8.99,1
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,09,8.99,1
304,ANGRY ORCHARD VTY 12PK              ,09,16.99,2
277,BALEBREAKER TOPCUTTER IPA           ,09,9.49,4
101,BALLAST PT SCULPIN 22               ,09,7.99,1
133,BEAR RACER 5 IPA                    ,09,11.19,2
132,BEAR REPUBLIC BLACK STOUT           ,09,4.69,2
131,BEAR REPUBLIC RACER 5 IPA 22        ,09,4.69,5
215,BECKS 24OZ BTL                      ,09,2.29,1
216,BECKS 6-12 BTL                      ,09,8.99,1
248,BELLEVUE BREWING 425 PALE           ,09,4.19,1
17,BEST DAMN ROOT BEER 6PK             ,09,10.89,1
31,BITBURGER 4PK CAN                   ,09,5.66142857142857,8
255,BLACK RAVEN ROTATING IPA            ,09,4.69,3
254,BLACK RAVEN TRICKSTER IPA 22        ,09,4.69,5
113,BLUEMOON 12PK                       ,09,16.99,2
112,BLUEMOON 6PK                        ,09,8.99,4
115,BLUEMOON SEASONAL 6PK               ,09,8.99,1
296,BREAKSIDE WANDERLUST 22             ,09,4.69,1
342,BRIDGEPORT HOP CZAR IPA 6PK         ,09,8.99,1
11,BUD 18PK CAN                        ,09,15.99,3
20,BUD 25OZ CAN                        ,09,2.09,1
27,BUD LIGHT 18-12 BTL                 ,09,17.99,4
13,BUD LIGHT LIME 12PK BTLS            ,09,13.99,1
24,BUD LT 12PK CAN                     ,09,11.99,5
26,BUD LT 18PK CAN                     ,09,15.99,3
5,BUD LT 6PK 16 OZ CAN                ,09,7.49,6
7,BUD LT 6PK BTL                      ,09,7.49,3
22,BUD LT CHELADA 25 OZ CAN            ,09,3.19,1
14,BUD LT LIME 6PK BTL                 ,09,7.62333333333333,3
16,BUD LT PLATINUM 6PK BTL             ,09,7.69,2
28,BUSCH LT 18/16OZ CANS               ,09,17.74,2
79,CASCADE LAKES HOPSMACK 6PK          ,09,8.89,3
80,CASCADE LAKES PDLBOARD PORTER 6PK   ,09,8.89,4
30,CHELAN HARD CIDER                   ,09,7.49,1
76,CLAUSTHALER NA 6PK                  ,09,6.69,1
118,COORS 16OZ 6PK CN                   ,09,6.99,1
119,COORS BANQUET 18/12 CAN             ,09,14.99,2
121,COORS BANQUET STUBBY 6PK            ,09,7.49,2
127,COORS LITE 16 OZ                    ,09,1.39,6
126,COORS LT 12PK BTL                   ,09,11.99,2
111,COORS LT 12PK CAN                   ,09,11.99,8
129,COORS LT 16OZ PK CN                 ,09,7.32333333333333,3
123,COORS LT 18PK CAN                   ,09,15.59,5
125,COORS LT 24OZ                       ,09,2.19,3
122,COORS LT 6PK BTL                    ,09,7.49,4
128,COORS LT 9PK ALUM BTL               ,09,12.49,12
192,CORONA 12PK BTL                     ,09,14.99,1
194,CORONA 24OZ BTL                     ,09,2.79,6
195,CORONA LT 12PK BTL                  ,09,14.99,2
193,CORONA LT 6PK BTL                   ,09,8.89,1
236,CRABBIES GINGER BEER                ,09,0.53625,8
237,CRABBIES SPICED ORANGE              ,09,3.79,2
288,D'S WICKED BAKED APPLE CIDER        ,09,8.89,1
289,D'S WICKED GREEN APPLE CIDER        ,09,7.49,4
163,DESCHUTES BLK BUTTE PORTER 6PK      ,09,8.99,1
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,09,10.99,2
161,DESCHUTES INVERSION IPA 6PK         ,09,8.99,7
166,DESCHUTES MIRRORPND PALE 6PK        ,09,8.99,3
162,DESCHUTES PINEDROP IPA 6PK          ,09,10.99,1
165,DESCHUTES RIVER ALE                 ,09,8.99,1
169,DESCHUTES SEASONAL 6PK              ,09,8.99,1
334,DIAMOND KNOT INDUSTRIAL IPA         ,09,5.59,1
92,DOGFISH HEAD 90MIN IPA 4PK          ,09,11.19,3
134,DOS EQUIS AMBER 6PK                 ,09,8.39,2
135,DOS EQUIS LAGER 6PK                 ,09,8.39,2
249,DOUBLE MTN VAPORIZER                ,09,3.79,2
253,ECLIPTIC ORBITER IPA 22             ,09,4.69,3
204,ELYSIAN IMMORTAL IPA  22OZ NR       ,09,4.39,2
205,ELYSIAN IMPORTAL IPA 6PK            ,09,9.30666666666667,6
214,ELYSIAN MANIC IPA SERIES 22         ,09,5.59,2
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,09,4.39,2
207,ELYSIAN MENSROOM RED 6PK            ,09,9.37,5
212,ELYSIAN SPACE DUST 6PK              ,09,12.14,14
211,ELYSIAN SPACE DUST IPA              ,09,5.59,5
78,FISH TALE BEYOND PALE               ,09,4.69,1
108,FOSTERS LAGER 25.4 CAN              ,09,2.39,10
258,FREMONT INTERURBAN IPA 22           ,09,4.09,1
260,FREMONT IPA 6PK CAN                 ,09,9.49,1
261,FREMONT SEASONAL 6PK CAN            ,09,9.49,4
259,FREMONT UNIVERSAL PALE 6PK CAN      ,09,9.49,1
247,FT GEORGE VORTEX IPA 4PK CAN        ,09,11.19,1
46,FULL SAIL AMBER 6PK                 ,09,7.99,2
45,FULL SAIL IPA 6PK                   ,09,8.32333333333333,3
294,GIGANTIC IPA 22                     ,09,5.19,2
94,GRATEFUL DEAD AMERICAN BEAUTY IPA   ,09,13.99,2
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,09,10.29,1
234,GUINESS BLONDE 6 PK NR              ,09,8.99,3
233,GUINNESS DRAUGHT 4PK CAN            ,09,8.39,5
232,GUINNESSS DRAUGHT 6PK BTL           ,09,9.12333333333333,3
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,09,7.49,1
186,HALES MONGOOSE IPAN 6PK CAN         ,09,7.99,1
235,HARP LAGER 6PK                      ,09,8.99,1
153,HEINEKEN 12PK BTL                   ,09,14.99,1
152,HEINEKEN 6PK BTL                    ,09,8.89,3
180,HOEGAARDEN WHITE 6PK                ,09,9.19,2
282,HOP VALLEY CITRUS MISTRESS 22       ,09,4.49,3
280,HOP VALLEY CITRUS MISTRESS 6PK      ,09,9.49,2
279,HOP VALLEY SEASONAL 6PK CAN         ,09,8.99,1
239,HUB SEASONAL 22                     ,09,5.64,2
54,ICEHOUSE 6PK/16 CAN                 ,09,4.94,4
325,ILLUSIVE TRAVELER GRPFRT SHANDY 6PK ,09,8.99,2
274,IRON HORSE IRISH DEATH              ,09,4.69,4
184,KONA BIG WAVE GLDN ALE 6PK          ,09,8.99,1
182,KONA CASTAWAY IPA 6PK               ,09,8.99,3
185,KONA ISLAND HOPPER VTY 12PK         ,09,16.99,1
183,KONA LONGBOARD LAGER 6PK            ,09,8.99,4
303,KULSHAN BASTARD KAT IPA 6 PK CAN    ,09,9.39,3
138,LAGUNITAS IPA 12PK                  ,09,17.49,2
136,LAGUNITAS IPA 6PK                   ,09,8.99,4
137,LAGUNITAS LTL SUMPN 6PK             ,09,9.99,1
333,LAURELWOOD SEASONAL 6PK             ,09,9.39,1
332,LAURELWOOD WORKHORSE IPA 6PK        ,09,9.39,4
55,LEINENKUGL SEASONAL SHANDY          ,09,8.99,1
59,LITE 12PK 16FZ                      ,09,11.99,5
53,LITE 16OZ 6PK                       ,09,6.99,1
291,MAUI BIG SWELL IPA 6PK CAN          ,09,12.19,1
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,09,11.19,5
9,MICHELOB ULTRA 6/12 OZ NR           ,09,7.64,2
61,MICKEYS MALT LIQ 6PK                ,09,6.49,2
81,MIKES HARDER BLK CHRY 16            ,09,1.79,5
82,MIKES HARDER CRANBRY 16             ,09,1.79,8
88,MIKES HARDER LEMONADE 16            ,09,1.79,12
86,MIKES HARDER STRBRY 16              ,09,1.79,6
89,MIKES HRDR LTD ED 16 CAN            ,09,1.79,8
84,MIKES SEASONAL 6PK                  ,09,8.99,3
51,MILLER HIGH LIFE 16 OZ 6PK          ,09,5.79,2
58,MILLER LITE 12/12 OZ NR             ,09,11.99,1
52,MILLER LITE 24OZ CAN                ,09,2.19,3
197,MODELO ESPECIAL 18PK CAN            ,09,20.99,1
199,MODELO ESPECIAL 24 CAN              ,09,2.39,7
200,MODELO ESPECIAL 6PK                 ,09,9.44,2
201,NEGROMODELO 6PK                     ,09,9.11,5
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,09,8.99,4
159,NEW BELGIUM RAMPANT 6PK             ,09,8.99,1
157,NEW BELGIUM RANGER IPA 6PK          ,09,8.99,3
158,NEW BELGIUM SEASONAL 6PK            ,09,8.99,1
327,NINKASI DOMINATION 22OZ             ,09,3.99,5
328,NINKASI SEASONAL                    ,09,3.99,4
330,NINKASI SEASONAL 6PK                ,09,8.99,1
329,NINKASI TTL DOM IPA 6PK             ,09,9.05666666666667,6
100,NO-LI BORN AND RAISED IPA 22        ,09,4.69,2
143,NORTH COAST PRANQSTER 4PK           ,09,8.89,2
337,NOT YOUR FATHERS ROOT BEER 6PK      ,09,11.99,3
238,ODIN THORS EQUINOX 22               ,09,6.09,1
6,ODOULS 6PK BTL                      ,09,6.49,4
142,OLD RASPUTIN STOUT 4/12 OZ          ,09,8.39,1
42,PABST 12PK                          ,09,9.99,2
40,PABST 16 OZ 6PK                     ,09,5.99,5
41,PABST 18PK                          ,09,13.99,2
189,PACIFICO 6PK                        ,09,9.44,2
97,PELICAN KIWANDACREAM ALE 6PK        ,09,9.39,2
98,PELICAN TSUNAMI STOUT               ,09,4.69,3
301,pFRIEM PILSNER                      ,09,3.79,4
302,PFRIEM SEASONAL 16.9                ,09,3.79,3
148,PIKE IPA 6PK                        ,09,9.39,1
145,PIKES MONKS UNCLE TRIPEL 22         ,09,4.69,6
341,PORTLAND BREWING SEASONAL           ,09,3.79,2
176,PYRAMID OUTBURST IMP IPA 12PK       ,09,16.99,3
175,PYRAMID OUTBURST IMP IPA 6PK        ,09,8.49,6
172,PYRAMID SEASONAL 6PK                ,09,8.49,4
173,PYRAMIND APRICOT 6PK                ,09,7.99,1
171,PYRAMIND HEFEWEIZEN 6PK             ,09,7.99,2
139,RAINIER 16OZ 6PK CANS               ,09,5.99,3
140,RAINIER 18PK CANS                   ,09,13.99,3
245,RAMBLING ROUTE CIDER 4PK            ,09,7.99,2
36,RED HOOK SEASONAL                   ,09,7.99,3
38,RED HOOK SPORTS SERIES 6 PK         ,09,7.99,2
34,REDHOOK AUDIBLE ALE 6PK             ,09,8.115,4
32,REDHOOK ESB 12/12 OZ BTL            ,09,15.99,1
37,REDHOOK ESB 6PK                     ,09,8.115,4
35,REDHOOK LONGHAMMER IPA 6PK          ,09,8.09,5
33,REDHOOK VTY 12PK                    ,09,15.99,3
265,REUBENS CRIKEY IPA 22               ,09,4.69,5
264,REUBENS ROBUST PORTER 22            ,09,4.69,2
340,ROGUE DEAD GUY ALE 6PK              ,09,11.69,1
339,ROGUE FARMS 7 HOP IPA 22            ,09,6.065,4
110,ROLLING ROCK 6PK 16 CAN             ,09,5.99,1
315,SAM ADAMS BOSTON LGR 6PK            ,09,8.99,2
262,SCUTTLEBUTT IPA 6PK                 ,09,8.39,1
263,SCUTTLEBUTT SEASONAL 6PK BTL        ,09,8.39,3
47,SESSION IPA 12PK                    ,09,12.99,1
12,SHOCK TOP 6PK                       ,09,8.49,1
224,SIERRA  NEVADA SEASONAL 6PK         ,09,8.99,1
226,SIERRA NEV PALE ALE 12PK            ,09,16.99,7
227,SIERRA NEV PALE ALE 6PK             ,09,8.99,2
225,SIERRA NEV TORPEDO 6PK              ,09,8.99,2
229,SIERRA NEVADA NOONER PILSNER        ,09,8.99,2
230,SIERRA NEVADA TORPEDO 12PK CAN      ,09,16.99,1
223,SIERRA NEVADA VTY 12PK              ,09,16.99,1
218,SNOQUALMIE COPPERHEAD PALE          ,09,4.69,10
221,SNOQUALMIE FALLS SEASONAL           ,09,4.69,6
222,SNOQUALMIE LIMITED RELEASE 22       ,09,6.09,4
220,SNOQUALMIE STEAM PORTER             ,09,4.69,3
219,SNOQUALMIE WILDCAT IPA 22OZ BTL     ,09,4.69,12
179,STELLA ARTOIS 12PK BTL              ,09,16.6566666666667,6
178,STELLA ARTOIS 6PK BTL               ,09,9.19,4
19,STELLA CIDRE 6 PK                   ,09,9.19,3
91,STONE ARROGANT BASTARD 22           ,09,4.69,4
90,STONE RUINATION IPA 22              ,09,5.59,5
321,STRONGBOW GOLD CIDER 6PK            ,09,8.99,2
268,TWO BEERS EVO IPA 6PK CAN           ,09,9.49,3
109,UINTA HOP NOSH IPA 6PK CAN          ,09,8.89,9
177,UNIBROUE TERRIBLE 25.4              ,09,9.39,1
64,WEINHARDS PRIVATE RESERVE 12PK      ,09,11.99,2
63,WEINHARDS PRIVATE RESERVE 6PK       ,09,6.49,1
103,WIDMER HEFEWEIZEN 6PK               ,09,8.99,2
106,WIDMER OMISSION PALE 6PK            ,09,9.365,4
286,WORTHY IMPERIAL IPA 22              ,09,5.19,3
241,10 BARREL APOCALYPSE IPA 22         ,10,3.99,2
242,10 BARREL APOCALYPSE IPA 6PK        ,10,9.39,4
244,10 BARREL BREWING PRAY FOR SNOW WINT,10,9.39,3
240,10 BARREL SEASONAL 22               ,10,3.99,5
251,2 TOWNS BAD APPLE CIDER             ,10,6.59,4
250,2 TOWNS CRISP APPLE CIDER           ,10,4.69,2
298,21ST AMENDMNT BREW FREE IPA 6PK     ,10,8.99,3
66,ALASKAN AMBER 6PK                   ,10,8.99,3
69,ALASKAN FREERIDE APA 6PK            ,10,8.99,1
74,ALASKAN HOPTHERMIA 4PK              ,10,9.39,1
68,ALASKAN ICY IPA 6PK                 ,10,8.99,2
67,ALASKAN SEASONAL 6PK                ,10,8.99,2
270,AMERICAN BLONDE                     ,10,3.79,4
271,AMERICAN BREWING IPA 22             ,10,3.79,2
272,AMERICAN CABOOSE STOUT 22           ,10,3.79,6
273,AMERICAN FLYING MNKY PALE           ,10,3.79,1
335,ANDERSON VALLEY BRBN BRL STOUT      ,10,9.39,6
309,ANGRY ORCH GREEN APPLE 6PK          ,10,8.24,4
308,ANGRY ORCHARD CRISP APL 16 CAN      ,10,1.89,1
317,ANGRY ORCHARD CRISP APL 6PK         ,10,8.32333333333333,6
311,ANGRY ORCHARD GREEN APPLE           ,10,1.89,2
307,ANGRY ORCHARD SEASONAL 6PK          ,10,8.99,1
312,ANGRY ORCHARD STONE DRY CIDER 6PK   ,10,7.99,1
304,ANGRY ORCHARD VTY 12PK              ,10,16.99,4
231,ANTHEM CHERRY 4 PK                  ,10,9.39,2
277,BALEBREAKER TOPCUTTER IPA           ,10,8.99,4
102,BALLAST PT EVEN KEEL IPA 6PK        ,10,9.99,2
101,BALLAST PT SCULPIN 22               ,10,7.99,1
133,BEAR RACER 5 IPA                    ,10,11.19,1
132,BEAR REPUBLIC BLACK STOUT           ,10,4.69,6
131,BEAR REPUBLIC RACER 5 IPA 22        ,10,4.69,6
215,BECKS 24OZ BTL                      ,10,2.39,1
248,BELLEVUE BREWING 425 PALE           ,10,4.19,1
17,BEST DAMN ROOT BEER 6PK             ,10,10.89,1
75,BITBURGER 4 PK CAN                  ,10,6.99,2
31,BITBURGER 4PK CAN                   ,10,5.715,4
255,BLACK RAVEN ROTATING IPA            ,10,4.69,4
254,BLACK RAVEN TRICKSTER IPA 22        ,10,4.69,11
2,BLUE MOUNTAIN DRY CIDER 4PK         ,10,10.29,1
113,BLUEMOON 12PK                       ,10,16.99,2
112,BLUEMOON 6PK                        ,10,8.99,3
115,BLUEMOON SEASONAL 6PK               ,10,8.99,1
10,BUD 12PK CAN                        ,10,11.99,3
11,BUD 18PK CAN                        ,10,17.99,1
20,BUD 25OZ CAN                        ,10,2.19,1
3,BUD 6PK 16 OZ CAN                   ,10,7.49,1
8,BUD 6PK BTL                         ,10,7.49,2
27,BUD LIGHT 18-12 BTL                 ,10,17.99,1
25,BUD LIGHT 24PK                      ,10,23.99,2
24,BUD LT 12PK CAN                     ,10,11.99,4
26,BUD LT 18PK CAN                     ,10,17.99,2
5,BUD LT 6PK 16 OZ CAN                ,10,7.49,3
7,BUD LT 6PK BTL                      ,10,7.49,2
22,BUD LT CHELADA 25 OZ CAN            ,10,3.19,1
14,BUD LT LIME 6PK BTL                 ,10,7.69,1
16,BUD LT PLATINUM 6PK BTL             ,10,7.69,2
28,BUSCH LT 18/16OZ CANS               ,10,17.79,2
79,CASCADE LAKES HOPSMACK 6PK          ,10,8.89,1
76,CLAUSTHALER NA 6PK                  ,10,6.69,1
118,COORS 16OZ 6PK CN                   ,10,6.99,1
120,COORS BANQUET 9PK ALUMINUM          ,10,12.49,1
121,COORS BANQUET STUBBY 6PK            ,10,7.49,1
124,Coors Light 24-12 Can               ,10,22.69,1
127,COORS LITE 16 OZ                    ,10,1.39,3
126,COORS LT 12PK BTL                   ,10,11.99,6
111,COORS LT 12PK CAN                   ,10,11.99,6
129,COORS LT 16OZ PK CN                 ,10,6.99,4
123,COORS LT 18PK CAN                   ,10,15.79,10
125,COORS LT 24OZ                       ,10,2.19,10
122,COORS LT 6PK BTL                    ,10,7.49,3
128,COORS LT 9PK ALUM BTL               ,10,12.49,8
192,CORONA 12PK BTL                     ,10,14.99,1
50,CORONA 18PK CAN                     ,10,24.49,1
194,CORONA 24OZ BTL                     ,10,2.79,1
191,CORONA 6PK BTL                      ,10,9.99,3
195,CORONA LT 12PK BTL                  ,10,16.99,2
193,CORONA LT 6PK BTL                   ,10,9.99,1
236,CRABBIES GINGER BEER                ,10,3.79,6
237,CRABBIES SPICED ORANGE              ,10,3.79,4
289,D'S WICKED GREEN APPLE CIDER        ,10,7.49,2
163,DESCHUTES BLK BUTTE PORTER 6PK      ,10,7.99,4
170,DESCHUTES CHAINBRAKER W IPA         ,10,7.99,1
164,DESCHUTES CHASIN' FRESHIES IPA 22   ,10,6.09,2
160,DESCHUTES FRESH SQUEEZED IPA 6PK    ,10,10.99,5
161,DESCHUTES INVERSION IPA 6PK         ,10,7.99,6
166,DESCHUTES MIRRORPND PALE 6PK        ,10,8.59,5
162,DESCHUTES PINEDROP IPA 6PK          ,10,10.99,2
165,DESCHUTES RIVER ALE                 ,10,8.24,4
169,DESCHUTES SEASONAL 6PK              ,10,7.99,2
334,DIAMOND KNOT INDUSTRIAL IPA         ,10,5.59,1
92,DOGFISH HEAD 90MIN IPA 4PK          ,10,11.19,2
134,DOS EQUIS AMBER 6PK                 ,10,8.39,2
135,DOS EQUIS LAGER 6PK                 ,10,8.39,2
249,DOUBLE MTN VAPORIZER                ,10,3.29,1
253,ECLIPTIC ORBITER IPA 22             ,10,4.69,2
204,ELYSIAN IMMORTAL IPA  22OZ NR       ,10,4.39,2
205,ELYSIAN IMPORTAL IPA 6PK            ,10,8.30111111111111,9
214,ELYSIAN MANIC IPA SERIES 22         ,10,5.59,6
206,ELYSIAN MENS ROOM RED ALE 22 OZ NR  ,10,4.39,3
207,ELYSIAN MENSROOM RED 6PK            ,10,8.27,5
210,ELYSIAN SEASONAL 6PK                ,10,7.99,3
212,ELYSIAN SPACE DUST 6PK              ,10,12.19,7
211,ELYSIAN SPACE DUST IPA              ,10,5.59,4
77,FIRESTONE WALKER UNION JACK         ,10,5.59,2
78,FISH TALE BEYOND PALE               ,10,4.69,1
108,FOSTERS LAGER 25.4 CAN              ,10,2.39,13
257,FREEMONT UNIVERSAL PALE             ,10,4.09,3
258,FREMONT INTERURBAN IPA 22           ,10,4.09,1
259,FREMONT UNIVERSAL PALE 6PK CAN      ,10,9.49,1
247,FT GEORGE VORTEX IPA 4PK CAN        ,10,11.19,2
46,FULL SAIL AMBER 6PK                 ,10,8.49,1
45,FULL SAIL IPA 6PK                   ,10,8.49,1
48,FULL SAIL PILSNER 6PK               ,10,8.49,4
294,GIGANTIC IPA 22                     ,10,5.19,3
94,GRATEFUL DEAD AMERICAN BEAUTY IPA   ,10,13.99,2
181,GREAT DIVIDE TITAN IPA 6PK BTL      ,10,10.29,3
234,GUINESS BLONDE 6 PK NR              ,10,8.99,4
233,GUINNESS DRAUGHT 4PK CAN            ,10,8.10428571428571,7
232,GUINNESSS DRAUGHT 6PK BTL           ,10,8.99,7
217,HAAKE BECK NON ALCOHOL 6/12 OZ      ,10,7.49,1
186,HALES MONGOOSE IPAN 6PK CAN         ,10,8.39,2
187,HALES SUPERGOOSE IPA 22             ,10,4.69,1
188,HALES VARIETY 6 PK CAN              ,10,7.49,1
235,HARP LAGER 6PK                      ,10,8.99,1
293,HARVESTER IPA 22                    ,10,6.09,4
153,HEINEKEN 12PK BTL                   ,10,14.99,1
152,HEINEKEN 6PK BTL                    ,10,8.89,1
180,HOEGAARDEN WHITE 6PK                ,10,9.19,2
278,HOP VALLEY ALPHACENTARI 22          ,10,4.49,1
282,HOP VALLEY CITRUS MISTRESS 22       ,10,4.49,3
280,HOP VALLEY CITRUS MISTRESS 6PK      ,10,9.49,1
281,HOP VALLEY SEASONAL 22              ,10,4.49,1
279,HOP VALLEY SEASONAL 6PK CAN         ,10,8.99,1
239,HUB SEASONAL 22                     ,10,6.09,1
54,ICEHOUSE 6PK/16 CAN                 ,10,4.69,1
274,IRON HORSE IRISH DEATH              ,10,4.39,5
184,KONA BIG WAVE GLDN ALE 6PK          ,10,8.99,4
182,KONA CASTAWAY IPA 6PK               ,10,8.99,2
185,KONA ISLAND HOPPER VTY 12PK         ,10,16.99,2
183,KONA LONGBOARD LAGER 6PK            ,10,8.99,2
138,LAGUNITAS IPA 12PK                  ,10,17.49,3
136,LAGUNITAS IPA 6PK                   ,10,8.99,5
332,LAURELWOOD WORKHORSE IPA 6PK        ,10,9.39,4
60,LEINENKUGEL SEASONAL 6PK            ,10,8.99,1
55,LEINENKUGL SEASONAL SHANDY          ,10,8.99,3
59,LITE 12PK 16FZ                      ,10,11.99,7
53,LITE 16OZ 6PK                       ,10,6.99,2
56,LITE 16oz ALUM 9PK                  ,10,12.49,1
290,MAUI BIKINI BLONDE LAGER 6PK CAN    ,10,11.19,3
9,MICHELOB ULTRA 6/12 OZ NR           ,10,7.69,3
61,MICKEYS MALT LIQ 6PK                ,10,6.49,1
81,MIKES HARDER BLK CHRY 16            ,10,1.79,9
82,MIKES HARDER CRANBRY 16             ,10,1.79,11
88,MIKES HARDER LEMONADE 16            ,10,1.79,6
86,MIKES HARDER STRBRY 16              ,10,1.79,2
89,MIKES HRDR LTD ED 16 CAN            ,10,1.79,10
51,MILLER HIGH LIFE 16 OZ 6PK          ,10,5.59,2
58,MILLER LITE 12/12 OZ NR             ,10,11.99,1
52,MILLER LITE 24OZ CAN                ,10,2.19,2
199,MODELO ESPECIAL 24 CAN              ,10,2.39,5
200,MODELO ESPECIAL 6PK                 ,10,9.99,2
4,NAT ICE 6PK 16OZ CAN                ,10,5.19,1
201,NEGROMODELO 6PK                     ,10,9.99,3
155,NEW BELGIUM FAT TIRE AMBER 12-12 BTL,10,16.99,1
154,NEW BELGIUM FAT TIRE AMBER 6PK      ,10,8.99,3
157,NEW BELGIUM RANGER IPA 6PK          ,10,8.99,1
156,NEW BELGIUM TRIPPEL 6/12 OZ         ,10,8.99,3
320,NEWCASTLE BROWN ALE 6PK             ,10,8.49,1
327,NINKASI DOMINATION 22OZ             ,10,3.99,3
328,NINKASI SEASONAL                    ,10,3.99,3
330,NINKASI SEASONAL 6PK                ,10,9.39,1
329,NINKASI TTL DOM IPA 6PK             ,10,9.29,4
100,NO-LI BORN AND RAISED IPA 22        ,10,4.69,1
99,NO LI EMPIRE 8 SESSION IPA 22       ,10,4.69,1
143,NORTH COAST PRANQSTER 4PK           ,10,8.89,1
337,NOT YOUR FATHERS ROOT BEER 6PK      ,10,11.99,3
238,ODIN THORS EQUINOX 22               ,10,6.09,4
6,ODOULS 6PK BTL                      ,10,6.49,3
142,OLD RASPUTIN STOUT 4/12 OZ          ,10,8.39,1
285,ORLISON HAVANUTHER PILS 6PK CAN     ,10,8.89,1
42,PABST 12PK                          ,10,9.99,4
40,PABST 16 OZ 6PK                     ,10,5.99,4
41,PABST 18PK                          ,10,13.99,1
189,PACIFICO 6PK                        ,10,9.99,1
98,PELICAN TSUNAMI STOUT               ,10,4.69,2
301,pFRIEM PILSNER                      ,10,3.79,5
144,PIKE 5X STOUT 22                    ,10,4.69,1
341,PORTLAND BREWING SEASONAL           ,10,3.79,3
176,PYRAMID OUTBURST IMP IPA 12PK       ,10,16.99,1
175,PYRAMID OUTBURST IMP IPA 6PK        ,10,8.32333333333333,6
172,PYRAMID SEASONAL 6PK                ,10,8.99,3
